Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
Afternoon2ArtificingLab_Choices_83e81844	Rex	Still... I guess now we know someone poisoned Xander's plants. I'm betting it was Tao, those two are always at eachothers throats.	game/script.rpy	4909	Rex "[what]"
Afternoon2ArtificingLab_Choices_7180ff87	Rex	Didn't think that sorta thing would still be going on.	game/script.rpy	4911	Rex "[what]"
Afternoon2ArtificingLab_Choices_1c38e6dd	Rex	The only shame is that I'm catching flack for it.	game/script.rpy	4914	Rex "[what]"
Afternoon2ArtificingLab_Choices_6d15584e	Rex	Either way... I'm gonna put my head down and finish this crap.	game/script.rpy	4915	Rex "[what]"
Afternoon2ArtificingLab_Choices_ae08069f	Rex	If Eileen's investigating me, I don't have long before she throws me in isolation.	game/script.rpy	4916	Rex "[what]"
Afternoon2ArtificingLab_Choices_8ff3c8f0	Narrator	You take a closer look around the lab.	game/script.rpy	4928	Narrator "[what]"
Afternoon2ArtificingLab_Choices_e1404232	Narrator	The locked cupboards are tattered by age.	game/script.rpy	4929	Narrator "[what]"
Afternoon2ArtificingLab_Choices_11722dc8	Narrator	As you peer through one of the holes you see it's filled with dusty scraps of metal and a few empty bulbs.	game/script.rpy	4930	Narrator "[what]"
Afternoon2ArtificingLab_Choices_a500dd7b	Narrator	You wonder whether there's anything else in there...	game/script.rpy	4931	Narrator "[what]"
Afternoon2ArtificingLab_Choices_a9262b33	Narrator	You pull the hammer out from your bag and bring it down on the lock.	game/script.rpy	4935	Narrator "[what]"
Afternoon2ArtificingLab_Choices_e029be8a	Narrator	With a loud clunk it unbolts, the metal feeling loose.	game/script.rpy	4936	Narrator "[what]"
Afternoon2ArtificingLab_Choices_1630bd1c	Narrator	Inside you find a blueprint of some sort of Artifice...	game/script.rpy	4937	Narrator "[what]"
Afternoon2ArtificingLab_Choices_87b355e0	Narrator	Delivery Bird	game/script.rpy	4938	Narrator "[what]"
Afternoon2ArtificingLab_Choices_6922afdd	Narrator	You stash it in your bag.	game/script.rpy	4943	Narrator "[what]"
Afternoon2ArtificingLab_Choices_d365678e	Narrator	You focus on the lock, feeling the magic within you stir.	game/script.rpy	4951	Narrator "[what]"
Afternoon2ArtificingLab_Choices_b268a269	Narrator	With a few whispered words, the cabinet unlocks with a loud clunk. It's clearly not been touched in a while.	game/script.rpy	4952	Narrator "[what]"
Afternoon2ArtificingLab_Choices_6922afdd_1	Narrator	You stash it in your bag.	game/script.rpy	4957	Narrator "[what]"
Afternoon2ArtificingLab_Choices_8f253045	Narrator	You decide to leave the Artificing Lab	game/script.rpy	4968	Narrator "[what]"
Afternoon2Greenhouse_d4d1a500	Narrator	As you enter the Greenhouse, the scent of damp earth and blooming flowers fills the air.	game/script.rpy	4979	Narrator "[what]"
Afternoon2Greenhouse_297a0aad	Narrator	You notice your crops have grown... whatever magic this soil brings working busily.	game/script.rpy	4980	Narrator "[what]"
Afternoon2Greenhouse_Choices_09288eb2	Narrator	You approach the passageway Rex told you about...	game/script.rpy	4987	Narrator "[what]"
Afternoon2Greenhouse_Choices_b14f5e74	Narrator	A grate once covered by roots now has nearly enough room for you to fit in.	game/script.rpy	4988	Narrator "[what]"
Afternoon2Greenhouse_Choices_f0b008f8	Narrator	You know the tree is moving them... though, slowly.	game/script.rpy	4989	Narrator "[what]"
Afternoon2Greenhouse_Choices_886cd461	Narrator	You're sure if you come back tonight you'll be able to fit through.	game/script.rpy	4990	Narrator "[what]"
Afternoon2Greenhouse_Choices_057ace20	Narrator	As you look down, you see little reflections in the water, the strong Greenhouse light filtering down to reveal icy blue water.	game/script.rpy	4991	Narrator "[what]"
Afternoon2Greenhouse_Choices_19849507	Narrator	Perhaps a spring fuels the running water.	game/script.rpy	4992	Narrator "[what]"
Afternoon2Greenhouse_Choices_4bb358e7	Narrator	You decide to leave the Greenhouse...	game/script.rpy	5003	Narrator "[what]"
Afternoon2Courtyard_71e6c274		You enter the Courtyard.	game/script.rpy	5012	"[what]"
Afternoon2Courtyard_88536ca7	Narrator	You notice Alice and Aria both sitting in the grass.	game/script.rpy	5015	Narrator "[what]"
Afternoon2Courtyard_ed301667	Narrator	You can't help but eavesdrop...	game/script.rpy	5016	Narrator "[what]"
Afternoon2Courtyard_d2c5e2cc	Alice	But you have been studying, correct?	game/script.rpy	5019	Alice "[what]"
Afternoon2Courtyard_fd463449	Aria	A little bit... I dunno, I've had other things on my mind.	game/script.rpy	5020	Aria "[what]"
Afternoon2Courtyard_2ab8ca4f	Alice	What sort of things...	game/script.rpy	5021	Alice "[what]"
Afternoon2Courtyard_5313f8e8	Aria	It gets worse when I'm stressed, Alice. I don't want something to happen.	game/script.rpy	5022	Aria "[what]"
Afternoon2Courtyard_f776a13a	Alice	It won't... and if it does, I'll deal with it.	game/script.rpy	5023	Alice "[what]"
Afternoon2Courtyard_8ff83189	Aria	I just get the feeling that Eileen is waiting for me to mess up.	game/script.rpy	5024	Aria "[what]"
Afternoon2Courtyard_9b308344	Alice	Hmm... I can see why you might believe that.	game/script.rpy	5025	Alice "[what]"
Afternoon2Courtyard_dfe35e21	Aria	I can't control my magic... Though... when I'm in the Greenhouse that changes. It's like the Great Mage Tree is holding me.	game/script.rpy	5026	Aria "[what]"
Afternoon2Courtyard_bf406750	Alice	It's an odd enchantment, isn't it. It almost seems to care.	game/script.rpy	5027	Alice "[what]"
Afternoon2Courtyard_e5c22a99	Aria	I think it does.	game/script.rpy	5028	Aria "[what]"
Afternoon2Courtyard_11ff7514	Alice	Then spend more time with it. If it helps you to be around it, study under it.	game/script.rpy	5029	Alice "[what]"
Afternoon2Courtyard_69974d95	Aria	What happens after? You know, when I leave? I won't have something like that around and it'llo all start again.	game/script.rpy	5030	Aria "[what]"
Afternoon2Courtyard_03131fcb	Alice	I can't answer... But know that I understand.	game/script.rpy	5031	Alice "[what]"
Afternoon2Courtyard_442865c5	Alice	Anyway, my dress is getting dirty sat here. I'll leave you to st-... well, whatever it is you're doing.	game/script.rpy	5032	Alice "[what]"
Afternoon2Courtyard_28dc4e6a	Narrator	You watch Alice get up and walk towards the Atrium. She looks over at you with a smile.	game/script.rpy	5034	Narrator "[what]"
Afternoon2Courtyard_13da02af	Narrator	The Courtyard looks as it always does, though since the rain ceased this morning you still notice the leaves of trees slick with droplets.	game/script.rpy	5035	Narrator "[what]"
Afternoon2Courtyard_13da02af_1	Narrator	The Courtyard looks as it always does, though since the rain ceased this morning you still notice the leaves of trees slick with droplets.	game/script.rpy	5041	Narrator "[what]"
Afternoon2Courtyard_2af772f1	Narrator	You step into the grass and feel the wind on your skin.	game/script.rpy	5042	Narrator "[what]"
Afternoon2Courtyard_a7d9b77a	Narrator	You wonder what you should do.	game/script.rpy	5046	Narrator "[what]"
Afternoon2Courtyard_Choices_d1392092	Narrator	You approach Aria, who seems lost in thought.	game/script.rpy	5055	Narrator "[what]"
Afternoon2Courtyard_Choices_dc729092	Aria	Hello. Did you want to take a seat? I'm just... well, I guess I'm just watching the clouds move.	game/script.rpy	5057	Aria "[what]"
Afternoon2Courtyard_Choices_c610c675	Aria	It's been so long since we last saw them... well, real clouds.	game/script.rpy	5058	Aria "[what]"
Afternoon2Courtyard_Choices_201a7504	Aria	Last night I had a nightmare that felt real. It's one I'm sure you've had, too.	game/script.rpy	5061	Aria "[what]"
Afternoon2Courtyard_Choices_a9273ba8	Aria	It was the one where you're back at the Scholomance.	game/script.rpy	5062	Aria "[what]"
Afternoon2Courtyard_Choices_8b470791	Aria	You hear the sound of water overhead because somewhere on the surface of the lake something has whipped up a storm.	game/script.rpy	5063	Aria "[what]"
Afternoon2Courtyard_Choices_af5211fa	Aria	The water above you is thrashing... you feel the walls, they're wet and slick.	game/script.rpy	5064	Aria "[what]"
Afternoon2Courtyard_Choices_9f636328	Aria	The whole lake above the Scholomance is angry, and it's trying to get in...	game/script.rpy	5065	Aria "[what]"
Afternoon2Courtyard_Choices_3ac4fb1c	Aria	One day you will. You've been through what every mage has.	game/script.rpy	5068	Aria "[what]"
Afternoon2Courtyard_Choices_be6951ec	Aria	That whole place is built on nightmares.	game/script.rpy	5071	Aria "[what]"
Afternoon2Courtyard_Choices_2e099b14	Aria	Sorry if I seem melancholic. I've been trying to study but can't seem to focus.	game/script.rpy	5073	Aria "[what]"
Afternoon2Courtyard_Choices_7675198d	Aria	I just... I don't think I'll be placed anywhere, even if I pass.	game/script.rpy	5074	Aria "[what]"
Afternoon2Courtyard_Choices_90b1c185	Aria	That's probably it.	game/script.rpy	5077	Aria "[what]"
Afternoon2Courtyard_Choices_56984459	Aria	I just don't see the point. Alice wants to console me but in truth there's nothing to say.	game/script.rpy	5078	Aria "[what]"
Afternoon2Courtyard_Choices_d7718db5	Aria	This isn't a feeling to be resolved, it's one I have to live in until the situation changes.	game/script.rpy	5079	Aria "[what]"
Afternoon2Courtyard_Choices_867458b0	Aria	Hmm...	game/script.rpy	5080	Aria "[what]"
Afternoon2Courtyard_Choices_85a72165	Aria	If it's alright with you, I'd like to be alone.	game/script.rpy	5081	Aria "[what]"
Afternoon2Courtyard_Choices_28d00d84	Narrator	Aria looks lost in thought. You should leave her be.	game/script.rpy	5089	Narrator "[what]"
Afternoon2Alice_a5090fbc	Alice	Good afternoon, pupil. Did you need something?	game/script.rpy	5095	Alice "[what]"
Afternoon2Alice_b8785fb4	Alice	She'll be okay. Like you, she's stressed about her exams.	game/script.rpy	5098	Alice "[what]"
Afternoon2Alice_f0562d57	Alice	Many pupils find themselves in this state.	game/script.rpy	5099	Alice "[what]"
Afternoon2Alice_bd07187c	Alice	Up the hall in the corridor... there's a teachers lounge.	game/script.rpy	5103	Alice "[what]"
Afternoon2Alice_a4b49133	Alice	It's not my favourite place, but it's only a week.	game/script.rpy	5104	Alice "[what]"
Afternoon2Alice_a809addf	Narrator	You look toward the forest, taking in the sights and sounds.	game/script.rpy	5118	Narrator "[what]"
Afternoon2Alice_f418ac18	Narrator	The trees sway gently in the breeze, their leaves rustling softly.	game/script.rpy	5119	Narrator "[what]"
Afternoon2Alice_5c52f13e	Narrator	As you step away from the Courtyard, towards the forest, you hear Alice yell loudly in your direction.	game/script.rpy	5120	Narrator "[what]"
Afternoon2Alice_4b5d23fb	Alice	Absolutely not. Come back.	game/script.rpy	5122	Alice "[what]"
Afternoon2Alice_8e6c52b5	Narrator	You decide to leave the Courtyard.	game/script.rpy	5129	Narrator "[what]"
Night2Choices_79d39367	Narrator	As people begin to settle down for the night, you find yourself back in the dormitory.	game/script.rpy	5142	Narrator "[what]"
Night2Choices_509a4367	Narrator	It's just past curfew, but you feel uneasy.	game/script.rpy	5143	Narrator "[what]"
Night2Choices_3d281fb0	Narrator	You feel a chill in the air, as though something strange will happen.	game/script.rpy	5144	Narrator "[what]"
Night2Choices_4a37e570	Narrator	You sit at the end of your bed, listening to pages turn and the occasional ambience of your fellow pupils...	game/script.rpy	5145	Narrator "[what]"
Night2Choices_4ba3b69f	Narrator	As you take a breath, you see Melody emerge from her sleeping area. She doesn't seem tired.	game/script.rpy	5149	Narrator "[what]"
Night2Choices_d946d6c2	Narrator	She looks at you, and something in her eye glows for a moment, as though she has an idea.	game/script.rpy	5150	Narrator "[what]"
Night2Choices_3ce9464e	Melody	Hey, I know it's late...	game/script.rpy	5152	Melody "[what]"
Night2Choices_9d6f3214	Melody	I noticed you don't read at night. You don't know the Light Spell, do you?	game/script.rpy	5153	Melody "[what]"
Night2Choices_3dd3dd6d	Melody	I'm glad I get to teach you it. Basically, it makes a little light orb that follows you. It's great for reading at night.	game/script.rpy	5156	Melody "[what]"
Night2Choices_0a0372bd	Melody	Here, take this...	game/script.rpy	5157	Melody "[what]"
Night2Choices_55ad2b8d	Narrator	She hands you a ripped piece of paper -- it looks like it might have been pulled out of a journal.	game/script.rpy	5159	Narrator "[what]"
Night2Choices_1e020d8c	Narrator	There's a spell on it. It's easy, almost nursery rhyme in it's simplicity.	game/script.rpy	5160	Narrator "[what]"
Night2Choices_88d43d74	Melody	It's simple, but effective.	game/script.rpy	5163	Melody "[what]"
Night2Choices_1a3da47c	Melody	Don't mention it.	game/script.rpy	5166	Melody "[what]"
Night2Choices_5e919bd9	Melody	We're friends. Do I need a reason?	game/script.rpy	5169	Melody "[what]"
Night2Choices_05131f67	Melody	Anyway, I'll be in my bed if you need me.	game/script.rpy	5170	Melody "[what]"
Night2Choices_Menu_71e27ec6	Narrator	You wonder what you should do with your night...	game/script.rpy	5178	Narrator "[what]"
Night2Choices_Menu_b6ad532c	Narrator	Tao's curtain is open as they study at their desk, scratching their furiously along a tattered notebook. As you approach, they look at you over their shoulder.	game/script.rpy	5183	Narrator "[what]"
Night2Choices_Menu_9ae1b2fb	Tao	Hmm? I'm a bit busy... what do you want?	game/script.rpy	5185	Tao "[what]"
Night2Choices_Menu_2e4c6da8	Tao	I can afford a small break...	game/script.rpy	5188	Tao "[what]"
Night2Choices_Menu_59d1d921	Tao	Right... can you leave me be now?	game/script.rpy	5190	Tao "[what]"
Night2Choices_Menu_c3000130	Narrator	You approach Aria's curtain, and her voice comes softly from behind it.	game/script.rpy	5201	Narrator "[what]"
Night2Choices_Menu_6f72c8c4	Aria	Hey... is someone there?	game/script.rpy	5202	Aria "[what]"
Night2Choices_Menu_3c39ff51	Aria	I'm okay. Just sleepy.	game/script.rpy	5206	Aria "[what]"
Night2Choices_Menu_9fc5f3fc	Aria	We'll talk tomorrow.	game/script.rpy	5207	Aria "[what]"
Night2Choices_Menu_f8004961	Narrator	You walk over to Rex's curtain... he says nothing but you hear the sound of metal scraping.	game/script.rpy	5216	Narrator "[what]"
Night2Choices_Menu_eea9d79b	Rex	Hey, just a sec.	game/script.rpy	5220	Rex "[what]"
Night2Choices_Menu_f3e01a3a	Narrator	You hear him tinker some more. After a moment, he opens the curtains and looks around the room with a look in his eye.	game/script.rpy	5225	Narrator "[what]"
Night2Choices_Menu_80f1defd	Narrator	He looks like he's looking out for someone. He pulls you in by your shirt, closing the curtain behind you.	game/script.rpy	5226	Narrator "[what]"
Night2Choices_Menu_05729b8b	Rex	You got a minute? I wanted to run something by you...	game/script.rpy	5228	Rex "[what]"
Night2Choices_Menu_7fa20fdb	Rex	Listen. You're different from the others. I can tell you're not scared of me. So I'll let you in on something.	game/script.rpy	5232	Rex "[what]"
Night2Choices_Menu_d526b014	Rex	I got a plan for graduation day. A big event.	game/script.rpy	5233	Rex "[what]"
Night2Choices_Menu_25238625	Rex	You know that the Council's building a statue of Eileen, right? Can't imagine why. But I bet she's loving it.	game/script.rpy	5239	Rex "[what]"
Night2Choices_Menu_96772265	Rex	All that glory for being the Council's pet. Well, I can't just let that happen. I'm going to blow it up before our graduation ceremony.	game/script.rpy	5240	Rex "[what]"
Night2Choices_Menu_c148a430	Rex	I'm always serious.	game/script.rpy	5243	Rex "[what]"
Night2Choices_Menu_da728e3b	Rex	Not a bomb... I'm not some psychopath wanting to hurt people. Well, most people.	game/script.rpy	5246	Rex "[what]"
Night2Choices_Menu_d089a7c3	Rex	Eileen is everything I hate about mages. When I think about how miserable I was at the Scholomance, it always goes back to how much they controlled me.	game/script.rpy	5248	Rex "[what]"
Night2Choices_Menu_d66b4ca2	Rex	Think about it: we'll be the mages that stood up to them. Are you in?	game/script.rpy	5249	Rex "[what]"
Night2Choices_Menu_f9d1f36d	Rex	I knew I liked you.	game/script.rpy	5252	Rex "[what]"
Night2Choices_Menu_16d541f5	Rex	Right, I've been building a few devices... One of them is a nifty bit of artifice I'm calling the Stonecutter.	game/script.rpy	5254	Rex "[what]"
Night2Choices_Menu_a61a1c3d	Rex	It's basically a big hammer... with blades...	game/script.rpy	5255	Rex "[what]"
Night2Choices_Menu_4247c2ed	Rex	I need to finish it, and to do that I need materials... which is why I've been trying to find a way out of the Summit.	game/script.rpy	5256	Rex "[what]"
Night2Choices_Menu_0e4bf98a	Rex	I can't leave. Eileen's watching me like a hawk... but she seems to barely notice you.	game/script.rpy	5257	Rex "[what]"
Night2Choices_Menu_9fc6dcf6	Rex	Think you could run a few errands for me over the next few days? I'll tell you what I need in the mornings...	game/script.rpy	5258	Rex "[what]"
Night2Choices_Menu_6942da91	Rex	That's great.	game/script.rpy	5261	Rex "[what]"
Night2Choices_Menu_921a6304	Rex	Just whatever you can spare. It'll be worth it.	game/script.rpy	5264	Rex "[what]"
Night2Choices_Menu_eefa1ee7	Rex	For this to work... I'll need the materials in three days.	game/script.rpy	5266	Rex "[what]"
Night2Choices_Menu_12d3136a	Rex	On graduation day, I'll cast the spell, activate the Artifice, and everyone will watch Eileen's legacy crumble.	game/script.rpy	5267	Rex "[what]"
Night2Choices_Menu_c954e7e4	Rex	One more thing. I'm trusting you not to rat me out to Eileen and Alice.	game/script.rpy	5268	Rex "[what]"
Night2Choices_Menu_c2f4aa06	Narrator	You nod, feeling a mix of excitement and apprehension.	game/script.rpy	5271	Narrator "[what]"
Night2Choices_Menu_d9bda5c2	Rex	I need to finish this up... mind if we chat more tomorrow? I've got a few things to run by you.	game/script.rpy	5273	Rex "[what]"
Night2Choices_Menu_d59a5cd9	Narrator	Rex smiles. You don't think you've seen him smile before.	game/script.rpy	5277	Narrator "[what]"
Night2Choices_Menu_67d327bb	Narrator	You leave him alone.	game/script.rpy	5278	Narrator "[what]"
Night2Choices_Menu_71718b47	Rex	I overestimated you. This conversation never happened.	game/script.rpy	5283	Rex "[what]"
Night2Choices_Menu_e02bf489	Narrator	He looks pissed. You leave him be.	game/script.rpy	5286	Narrator "[what]"
Night2Choices_Menu_f8004961_1	Narrator	You walk over to Rex's curtain... he says nothing but you hear the sound of metal scraping.	game/script.rpy	5293	Narrator "[what]"
Night2Choices_Menu_4c3c0280	Rex	Kinda busy. Come back tomorrow.	game/script.rpy	5297	Rex "[what]"
Night2Choices_Menu_72503abf	Narrator	Melody sits at the desk by her bed, surrounded by books and notes.	game/script.rpy	5306	Narrator "[what]"
Night2Choices_Menu_80206ac6	Melody	Oh, just some advanced spell theory. It's dry.	game/script.rpy	5310	Melody "[what]"
Night2Choices_Menu_03724214	Melody	Very, very dry. Five days to go...	game/script.rpy	5311	Melody "[what]"
Night2Choices_Menu_b9bb848d	Melody	That's how I stay motivated... counting days.	game/script.rpy	5312	Melody "[what]"
Night2Choices_Menu_55c251cb	Melody	I'm guessing you're not tired.	game/script.rpy	5313	Melody "[what]"
Night2Choices_Menu_5382680a	Melody	Curfew is always a bit early... if you're anything like Rex or Xander... you can just sneak out, I suppose.	game/script.rpy	5316	Melody "[what]"
Night2Choices_Menu_e93c4b4d	Melody	Must be scary, being out there at night.	game/script.rpy	5317	Melody "[what]"
Night2Choices_Menu_490927eb	Melody	Certainly not something I'll be doing. Plus, if Eileen catches them, they're good as dead.	game/script.rpy	5318	Melody "[what]"
Night2Choices_Menu_8ebfa845	Melody	...	game/script.rpy	5319	Melody "[what]"
Night2Choices_Menu_edbafea5	Melody	Okay, maybe not dead...	game/script.rpy	5320	Melody "[what]"
Night2Choices_Menu_48436090	Melody	I'm rambling. Did you need something?	game/script.rpy	5321	Melody "[what]"
Night2Choices_Menu_3ec36b4a	Melody	Same here.	game/script.rpy	5329	Melody "[what]"
Night2Choices_Menu_d2e2c40d	Narrator	You see that Xander's curtain is drawn.	game/script.rpy	5336	Narrator "[what]"
Night2Choices_Menu_7e256a4b	Narrator	You don't hear anything behind it.	game/script.rpy	5337	Narrator "[what]"
Night2Choices_Menu_56d4732d	Narrator	You call out to Xander, but there's no response.	game/script.rpy	5342	Narrator "[what]"
Night2Choices_Menu_3d398302	Narrator	You wait a moment, but still nothing.	game/script.rpy	5343	Narrator "[what]"
Night2Choices_Menu_f7f0b384	Narrator	You part the curtain. He's gone. You wonder where.	game/script.rpy	5344	Narrator "[what]"
Night2Choices_Menu_67dd65e7	Narrator	You tiptoe your way into the corridor... hoping no one catches you.	game/script.rpy	5354	Narrator "[what]"
Night2Choices_Menu_a46d7425	Narrator	You pull the covers over you, looking up at the ceiling as it lulls you to sleep.	game/script.rpy	5360	Narrator "[what]"
Night2Choices_Menu_78cdb84a	Narrator	Moments after your eyes are closed, you fall asleep.	game/script.rpy	5361	Narrator "[what]"
Night2Choices_Menu_6dfed268	Narrator	You make it back to the dormitory unscathed.	game/script.rpy	5368	Narrator "[what]"
Night2Choices_Menu_34e51e25	Narrator	Everyone else seems to be sleeping.	game/script.rpy	5369	Narrator "[what]"
Night2Choices_Menu_a5dbf317	Narrator	The only thing you can do without waking someone, or getting caught, is going to sleep.	game/script.rpy	5370	Narrator "[what]"
Night2Choices_Menu_8fa23044	Narrator	You close the curtain and pull the covers over you...	game/script.rpy	5371	Narrator "[what]"
Night2Choices_Menu_709844ac	Narrator	And drift off to sleep...	game/script.rpy	5372	Narrator "[what]"
Night2SneakDecision_bc03d21a	Narrator	You ignite a white orb of light in your hand, casting stark shadows along the walls.	game/script.rpy	5381	Narrator "[what]"
Night2SneakDecision_e61ced14	Narrator	You're thrilled, you realise. Your heart's racing.	game/script.rpy	5382	Narrator "[what]"
Night2SneakDecision_68f451fa	Narrator	You wonder where you should explore...	game/script.rpy	5383	Narrator "[what]"
Night2SneakDecision_4a5a8edf	Narrator	You decide to return to your room...	game/script.rpy	5410	Narrator "[what]"
Night2SneakDecision_8a21eaa2	Narrator	You can't see anything. It's too dangerous to go ahead without light.	game/script.rpy	5416	Narrator "[what]"
Night2SneakDecision_5c10dd5f	Narrator	You turn around.	game/script.rpy	5417	Narrator "[what]"
Night2Atrium_5cbad17e	Narrator	The atrium is eerily quiet, the usual sounds of water replaced by an unsettling stillness.	game/script.rpy	5429	Narrator "[what]"
Night2Atrium_25ed5792	Narrator	You glance up at the moons, their shapes distorted and swirling in the air...	game/script.rpy	5430	Narrator "[what]"
Night2Atrium_7dfb6e39	Narrator	As you look around, you notice something glinting on the ground near the base of the moons.	game/script.rpy	5431	Narrator "[what]"
Night2Atrium_80abae59	Narrator	You step closer, keeping an eye on the grate to make sure that nothing is below it.	game/script.rpy	5432	Narrator "[what]"
Night2Atrium_e4713226	Narrator	You lean over and see a shattered porcelain hand lying on the ground. Little splinters scattered and broken.	game/script.rpy	5433	Narrator "[what]"
Night2Atrium_3eb1979f	Narrator	It's clear the doll reached through the grate... and something cut it off.	game/script.rpy	5434	Narrator "[what]"
Night2Atrium_81ef47c0	Narrator	You decide to leave the Atrium.	game/script.rpy	5435	Narrator "[what]"
Night2Atrium2_5cbad17e	Narrator	The atrium is eerily quiet, the usual sounds of water replaced by an unsettling stillness.	game/script.rpy	5444	Narrator "[what]"
Night2Atrium2_25ed5792	Narrator	You glance up at the moons, their shapes distorted and swirling in the air...	game/script.rpy	5445	Narrator "[what]"
Night2Atrium2_7dfb6e39	Narrator	As you look around, you notice something glinting on the ground near the base of the moons.	game/script.rpy	5446	Narrator "[what]"
Night2Atrium2_9658ba85	Narrator	You step closer.	game/script.rpy	5447	Narrator "[what]"
Night2Atrium2_26c8510a	Narrator	You lean over and see a fragments of some sort lying on the ground. Little pale splinters scattered and broken, as though a vase has dropped..	game/script.rpy	5448	Narrator "[what]"
Night2Atrium2_149a7de2	Narrator	You feel unsettled...	game/script.rpy	5449	Narrator "[what]"
Night2Atrium2_81ef47c0	Narrator	You decide to leave the Atrium.	game/script.rpy	5450	Narrator "[what]"
Night2Library_550defaf	Narrator	You arrive at the Library... a heavy light filters beneath the doorway. As you open it, you see Xander.	game/script.rpy	5460	Narrator "[what]"
Night2Library_d4d6afe0	Xander	You came! Hey!	game/script.rpy	5463	Xander "[what]"
Night2Library_b0e7c9be	Xander	I'm... I'm a little surprised. I thought you might chicken out. It kinda dawned on me that I'm asking for a lot.	game/script.rpy	5467	Xander "[what]"
Night2Library_dac2e622	Xander	But... I'm glad you came. I really need the help.	game/script.rpy	5468	Xander "[what]"
Night2Library_a8371187	Narrator	He moves over to the Archives door. Even in the darkness you can make out the great lock.	game/script.rpy	5470	Narrator "[what]"
Night2Library_1f53ecbe	Xander	Any ideas on how to get it open?	game/script.rpy	5472	Xander "[what]"
Night2Library_5416110d	Narrator	You tell Xander that you already asked Rex how to break this piece of artifice.	game/script.rpy	5476	Narrator "[what]"
Night2Library_ea004b89	Narrator	Xander looks oddly annoyed as you explain it.	game/script.rpy	5477	Narrator "[what]"
Night2Library_8a5b9e42	Xander	He called me a twerp... that sucks. But it's good to know I can just... break it.	game/script.rpy	5479	Xander "[what]"
Night2Library_4a2fb067	Xander	Guess I'll try that.	game/script.rpy	5480	Xander "[what]"
Night2Library_5daee255	Narrator	Xander places his hands together and closes his eyes. Without even a whisper of a spell, static forms between his fingertips.	game/script.rpy	5482	Narrator "[what]"
Night2Library_be90181b	Narrator	You can smell his hair beginning to singe as electricity crackles between his palms, growing and growing into a flurry of chaotic bolts.	game/script.rpy	5483	Narrator "[what]"
Night2Library_e6b8e7fe	Narrator	He reaches forward and grasps the lock... it bursts open, unraveling like a tightrope cut loose. The chain fractures and falls to the ground with a heavy thud.	game/script.rpy	5484	Narrator "[what]"
Night2Library_36871896	Narrator	After a long moment, Xander takes a breath, letting his magic dissipate. His eyes are bright blue, as though the heat is still captured in his irises.	game/script.rpy	5485	Narrator "[what]"
Night2Library_0a3b79a1	Xander	Okay. Let's go in.	game/script.rpy	5487	Xander "[what]"
Night2Library_795a1ba8	Xander	I've tried hitting it... That's usually the first thing I do. First I hit then I shock it. Do you think that'd work?	game/script.rpy	5493	Xander "[what]"
Night2Library_252595f1	Xander	Alright, I guess... I'll give it a shot.	game/script.rpy	5496	Xander "[what]"
Night2Library_5daee255_1	Narrator	Xander places his hands together and closes his eyes. Without even a whisper of a spell, static forms between his fingertips.	game/script.rpy	5498	Narrator "[what]"
Night2Library_be90181b_1	Narrator	You can smell his hair beginning to singe as electricity crackles between his palms, growing and growing into a flurry of chaotic bolts.	game/script.rpy	5499	Narrator "[what]"
Night2Library_e6b8e7fe_1	Narrator	He reaches forward and grasps the lock... it bursts open, unraveling like a tightrope cut loose. The chain fractures and falls to the ground with a heavy thud.	game/script.rpy	5500	Narrator "[what]"
Night2Library_36871896_1	Narrator	After a long moment, Xander takes a breath, letting his magic dissipate. His eyes are bright blue, as though the heat is still captured in his irises.	game/script.rpy	5501	Narrator "[what]"
Night2Library_0a3b79a1_1	Xander	Okay. Let's go in.	game/script.rpy	5503	Xander "[what]"
Night2Library_f3fbc518	Xander	I doubt it. If that was so, Tao or Melody or, well, someone would've already gotten in.	game/script.rpy	5509	Xander "[what]"
Night2Library_3e2a5e93	Xander	I was thinking of just brute forcing it. It's not refined, and Eileen will launch her own investigation and I'll definitely get caught... but what other options do I have?	game/script.rpy	5510	Xander "[what]"
Night2Library_ea38109f	Xander	Don't need to tell me twice.	game/script.rpy	5513	Xander "[what]"
Night2Library_5daee255_2	Narrator	Xander places his hands together and closes his eyes. Without even a whisper of a spell, static forms between his fingertips.	game/script.rpy	5515	Narrator "[what]"
Night2Library_be90181b_2	Narrator	You can smell his hair beginning to singe as electricity crackles between his palms, growing and growing into a flurry of chaotic bolts.	game/script.rpy	5516	Narrator "[what]"
Night2Library_e6b8e7fe_2	Narrator	He reaches forward and grasps the lock... it bursts open, unraveling like a tightrope cut loose. The chain fractures and falls to the ground with a heavy thud.	game/script.rpy	5517	Narrator "[what]"
Night2Library_36871896_2	Narrator	After a long moment, Xander takes a breath, letting his magic dissipate. His eyes are bright blue, as though the heat is still captured in his irises.	game/script.rpy	5518	Narrator "[what]"
Night2Library_0a3b79a1_2	Xander	Okay. Let's go in.	game/script.rpy	5520	Xander "[what]"
Night2Library_5073653b	Xander	What are you doing here?	game/script.rpy	5526	Xander "[what]"
Night2Library_3f133c1f	Xander	Well... unless you want to be dragged into something, I'd suggest exploring somewhere else.	game/script.rpy	5529	Xander "[what]"
